id,conversation_id,role,participantable_id,participantable_type,exited_at,last_active_at,conversation_cleared_at,conversation_deleted_at,conversation_read_at,deleted_at,created_at,updated_at
4583,2292,owner,1,App\Models\User,,,,,,,2026-01-26 15:36:37,2026-01-26 15:36:37
4584,2292,owner,668782,App\Models\Customer,,,,,,,2026-01-26 15:36:37,2026-01-26 15:36:37
4585,2293,owner,1,App\Models\User,,,,,,,2026-01-26 15:36:53,2026-01-26 15:36:53
4586,2293,owner,668782,App\Models\Customer,,,,,,,2026-01-26 15:36:53,2026-01-26 15:36:53
4587,2294,owner,1,App\Models\User,,,,,,,2026-01-26 15:37:22,2026-01-26 15:37:22
4588,2294,owner,669827,App\Models\Customer,,,,,,,2026-01-26 15:37:22,2026-01-26 15:37:22
4589,2295,owner,1,App\Models\User,,,,,,,2026-01-26 15:37:32,2026-01-26 15:37:32
4590,2295,owner,671926,App\Models\Customer,,,,,,,2026-01-26 15:37:32,2026-01-26 15:37:32
4591,2296,owner,1,App\Models\User,,,,,,,2026-01-26 15:38:00,2026-01-26 15:38:00
4592,2296,owner,671056,App\Models\Customer,,,,,,,2026-01-26 15:38:00,2026-01-26 15:38:00
4593,2297,owner,1,App\Models\User,,,,,,,2026-01-26 15:38:17,2026-01-26 15:38:17
4594,2297,owner,671971,App\Models\Customer,,,,,,,2026-01-26 15:38:17,2026-01-26 15:38:17
4595,2298,owner,1,App\Models\User,,,,,,,2026-01-26 15:38:38,2026-01-26 15:38:38
4596,2298,owner,671056,App\Models\Customer,,,,,,,2026-01-26 15:38:38,2026-01-26 15:38:38
4597,2299,owner,1,App\Models\User,,,,,,,2026-01-26 15:38:49,2026-01-26 15:38:49
4598,2299,owner,669092,App\Models\Customer,,,,,,,2026-01-26 15:38:49,2026-01-26 15:38:49
4599,2300,owner,1,App\Models\User,,,,,,,2026-01-26 15:38:52,2026-01-26 15:38:52
4600,2300,owner,671058,App\Models\Customer,,,,,,,2026-01-26 15:38:52,2026-01-26 15:38:52
4601,2301,owner,1,App\Models\User,,,,,,,2026-01-26 15:39:13,2026-01-26 15:39:13
4602,2301,owner,671999,App\Models\Customer,,,,,,,2026-01-26 15:39:13,2026-01-26 15:39:13
4603,2302,owner,1,App\Models\User,,,,,,,2026-01-26 15:39:31,2026-01-26 15:39:31
4604,2302,owner,670804,App\Models\Customer,,,,,,,2026-01-26 15:39:31,2026-01-26 15:39:31
4605,2303,owner,1,App\Models\User,,,,,,,2026-01-26 15:39:31,2026-01-26 15:39:31
4606,2303,owner,671631,App\Models\Customer,,,,,,,2026-01-26 15:39:31,2026-01-26 15:39:31
4607,2304,owner,1,App\Models\User,,,,,,,2026-01-26 15:39:44,2026-01-26 15:39:44
4608,2304,owner,671999,App\Models\Customer,,,,,,,2026-01-26 15:39:44,2026-01-26 15:39:44
4609,2305,owner,1,App\Models\User,,,,,,,2026-01-26 15:41:24,2026-01-26 15:41:24
4610,2305,owner,671347,App\Models\Customer,,,,,,,2026-01-26 15:41:25,2026-01-26 15:41:25
4611,2306,owner,1,App\Models\User,,,,,,,2026-01-26 15:41:31,2026-01-26 15:41:31
4612,2306,owner,671347,App\Models\Customer,,,,,,,2026-01-26 15:41:31,2026-01-26 15:41:31
4613,2307,owner,1,App\Models\User,,,,,,,2026-01-26 15:41:55,2026-01-26 15:41:55
4614,2307,owner,671347,App\Models\Customer,,,,,,,2026-01-26 15:41:55,2026-01-26 15:41:55
4615,2308,owner,1,App\Models\User,,,,,,,2026-01-26 15:42:25,2026-01-26 15:42:25
4616,2308,owner,671666,App\Models\Customer,,,,,,,2026-01-26 15:42:25,2026-01-26 15:42:25
4617,2309,owner,1,App\Models\User,,,,,,,2026-01-26 15:42:32,2026-01-26 15:42:32
4618,2309,owner,671666,App\Models\Customer,,,,,,,2026-01-26 15:42:32,2026-01-26 15:42:32
4619,2310,owner,1,App\Models\User,,,,,,,2026-01-26 15:42:32,2026-01-26 15:42:32
4620,2310,owner,671666,App\Models\Customer,,,,,,,2026-01-26 15:42:32,2026-01-26 15:42:32
4621,2311,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:00,2026-01-26 15:45:00
4622,2311,owner,671123,App\Models\Customer,,,,,,,2026-01-26 15:45:01,2026-01-26 15:45:01
4623,2312,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:08,2026-01-26 15:45:08
4624,2312,owner,669715,App\Models\Customer,,,,,,,2026-01-26 15:45:08,2026-01-26 15:45:08
4625,2313,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:22,2026-01-26 15:45:22
4626,2313,owner,670732,App\Models\Customer,,,,,,,2026-01-26 15:45:22,2026-01-26 15:45:22
4627,2314,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:31,2026-01-26 15:45:31
4628,2314,owner,670693,App\Models\Customer,,,,,,,2026-01-26 15:45:31,2026-01-26 15:45:31
4629,2315,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:42,2026-01-26 15:45:42
4630,2315,owner,671488,App\Models\Customer,,,,,,,2026-01-26 15:45:42,2026-01-26 15:45:42
4631,2316,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:43,2026-01-26 15:45:43
4632,2316,owner,669748,App\Models\Customer,,,,,,,2026-01-26 15:45:43,2026-01-26 15:45:43
4633,2317,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:49,2026-01-26 15:45:49
4634,2317,owner,671343,App\Models\Customer,,,,,,,2026-01-26 15:45:49,2026-01-26 15:45:49
4635,2318,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:57,2026-01-26 15:45:57
4636,2318,owner,668471,App\Models\Customer,,,,,,,2026-01-26 15:45:57,2026-01-26 15:45:57
4637,2319,owner,1,App\Models\User,,,,,,,2026-01-26 15:45:59,2026-01-26 15:45:59
4638,2319,owner,671974,App\Models\Customer,,,,,,,2026-01-26 15:45:59,2026-01-26 15:45:59
4639,2320,owner,1,App\Models\User,,,,,,,2026-01-26 15:46:14,2026-01-26 15:46:14
4640,2320,owner,671614,App\Models\Customer,,,,,,,2026-01-26 15:46:15,2026-01-26 15:46:15
4641,2321,owner,1,App\Models\User,,,,,,,2026-01-26 15:46:31,2026-01-26 15:46:31
4642,2321,owner,669435,App\Models\Customer,,,,,,,2026-01-26 15:46:31,2026-01-26 15:46:31
4643,2322,owner,1,App\Models\User,,,,,,,2026-01-26 15:46:36,2026-01-26 15:46:36
4644,2322,owner,670751,App\Models\Customer,,,,,,,2026-01-26 15:46:36,2026-01-26 15:46:36
4645,2323,owner,1,App\Models\User,,,,,,,2026-01-26 15:46:41,2026-01-26 15:46:41
4646,2323,owner,671043,App\Models\Customer,,,,,,,2026-01-26 15:46:41,2026-01-26 15:46:41
4647,2324,owner,1,App\Models\User,,,,,,,2026-01-26 15:48:08,2026-01-26 15:48:08
4648,2324,owner,671551,App\Models\Customer,,,,,,,2026-01-26 15:48:08,2026-01-26 15:48:08
4649,2325,owner,1,App\Models\User,,,,,,,2026-01-26 15:48:13,2026-01-26 15:48:13
4650,2325,owner,668554,App\Models\Customer,,,,,,,2026-01-26 15:48:13,2026-01-26 15:48:13
4651,2326,owner,1,App\Models\User,,,,,,,2026-01-26 15:49:40,2026-01-26 15:49:40
4652,2326,owner,670795,App\Models\Customer,,,,,,,2026-01-26 15:49:40,2026-01-26 15:49:40
4653,2327,owner,1,App\Models\User,,,,,,,2026-01-26 15:49:45,2026-01-26 15:49:45
4654,2327,owner,669760,App\Models\Customer,,,,,,,2026-01-26 15:49:45,2026-01-26 15:49:45
4655,2328,owner,1,App\Models\User,,,,,,,2026-01-26 15:51:47,2026-01-26 15:51:47
4656,2328,owner,671704,App\Models\Customer,,,,,,,2026-01-26 15:51:47,2026-01-26 15:51:47
4657,2329,owner,1,App\Models\User,,,,,,,2026-01-26 15:53:22,2026-01-26 15:53:22
4658,2329,owner,671257,App\Models\Customer,,,,,,,2026-01-26 15:53:22,2026-01-26 15:53:22
4659,2330,owner,1,App\Models\User,,,,,,,2026-01-26 15:53:57,2026-01-26 15:53:57
4660,2330,owner,670144,App\Models\Customer,,,,,,,2026-01-26 15:53:57,2026-01-26 15:53:57
4661,2331,owner,1,App\Models\User,,,,,,,2026-01-26 15:54:30,2026-01-26 15:54:30
4662,2331,owner,671632,App\Models\Customer,,,,,,,2026-01-26 15:54:30,2026-01-26 15:54:30
4663,2332,owner,1,App\Models\User,,,,,,,2026-01-26 15:54:30,2026-01-26 15:54:30
4664,2332,owner,668217,App\Models\Customer,,,,,,,2026-01-26 15:54:30,2026-01-26 15:54:30
4665,2333,owner,1,App\Models\User,,,,,,,2026-01-26 15:56:30,2026-01-26 15:56:30
4666,2333,owner,669083,App\Models\Customer,,,,,,,2026-01-26 15:56:30,2026-01-26 15:56:30
4667,2334,owner,1,App\Models\User,,,,,,,2026-01-26 15:56:33,2026-01-26 15:56:33
4668,2334,owner,671436,App\Models\Customer,,,,,,,2026-01-26 15:56:33,2026-01-26 15:56:33
4669,2335,owner,1,App\Models\User,,,,,,,2026-01-26 15:56:38,2026-01-26 15:56:38
4670,2335,owner,671939,App\Models\Customer,,,,,,,2026-01-26 15:56:38,2026-01-26 15:56:38
4671,2336,owner,1,App\Models\User,,,,,,,2026-01-26 15:56:47,2026-01-26 15:56:47
4672,2336,owner,669929,App\Models\Customer,,,,,,,2026-01-26 15:56:47,2026-01-26 15:56:47
4673,2337,owner,1,App\Models\User,,,,,,,2026-01-26 15:57:23,2026-01-26 15:57:23
4674,2337,owner,668430,App\Models\Customer,,,,,,,2026-01-26 15:57:23,2026-01-26 15:57:23
4675,2338,owner,1,App\Models\User,,,,,,,2026-01-26 15:57:48,2026-01-26 15:57:48
4676,2338,owner,669720,App\Models\Customer,,,,,,,2026-01-26 15:57:48,2026-01-26 15:57:48
4677,2339,owner,1,App\Models\User,,,,,,,2026-01-26 15:57:52,2026-01-26 15:57:52
4678,2339,owner,671057,App\Models\Customer,,,,,,,2026-01-26 15:57:52,2026-01-26 15:57:52
4679,2340,owner,1,App\Models\User,,,,,,,2026-01-26 15:58:06,2026-01-26 15:58:06
4680,2340,owner,669215,App\Models\Customer,,,,,,,2026-01-26 15:58:06,2026-01-26 15:58:06
4681,2341,owner,1,App\Models\User,,,,,,,2026-01-26 15:58:59,2026-01-26 15:58:59
4682,2341,owner,671046,App\Models\Customer,,,,,,,2026-01-26 15:58:59,2026-01-26 15:58:59
4683,2342,owner,1,App\Models\User,,,,,,,2026-01-26 15:59:10,2026-01-26 15:59:10
4684,2342,owner,669574,App\Models\Customer,,,,,,,2026-01-26 15:59:10,2026-01-26 15:59:10
4685,2343,owner,1,App\Models\User,,,,,,,2026-01-26 16:01:10,2026-01-26 16:01:10
4686,2343,owner,669134,App\Models\Customer,,,,,,,2026-01-26 16:01:10,2026-01-26 16:01:10
4687,2344,owner,1,App\Models\User,,,,,,,2026-01-26 16:01:11,2026-01-26 16:01:11
4688,2344,owner,669463,App\Models\Customer,,,,,,,2026-01-26 16:01:11,2026-01-26 16:01:11
4689,2345,owner,1,App\Models\User,,,,,,,2026-01-26 16:01:24,2026-01-26 16:01:24
4690,2345,owner,671179,App\Models\Customer,,,,,,,2026-01-26 16:01:24,2026-01-26 16:01:24
4691,2346,owner,1,App\Models\User,,,,,,,2026-01-26 16:01:39,2026-01-26 16:01:39
4692,2346,owner,671221,App\Models\Customer,,,,,,,2026-01-26 16:01:39,2026-01-26 16:01:39
4693,2347,owner,1,App\Models\User,,,,,,,2026-01-26 16:03:46,2026-01-26 16:03:46
4694,2347,owner,669781,App\Models\Customer,,,,,,,2026-01-26 16:03:46,2026-01-26 16:03:46
4695,2348,owner,1,App\Models\User,,,,,,,2026-01-26 16:04:12,2026-01-26 16:04:12
4696,2348,owner,671417,App\Models\Customer,,,,,,,2026-01-26 16:04:12,2026-01-26 16:04:12
4697,2349,owner,1,App\Models\User,,,,,,,2026-01-26 16:04:43,2026-01-26 16:04:43
4698,2349,owner,671235,App\Models\Customer,,,,,,,2026-01-26 16:04:43,2026-01-26 16:04:43
4699,2350,owner,1,App\Models\User,,,,,,,2026-01-26 16:05:05,2026-01-26 16:05:05
4700,2350,owner,672036,App\Models\Customer,,,,,,,2026-01-26 16:05:05,2026-01-26 16:05:05
4701,2351,owner,1,App\Models\User,,,,,,,2026-01-26 16:06:14,2026-01-26 16:06:14
4702,2351,owner,672071,App\Models\Customer,,,,,,,2026-01-26 16:06:14,2026-01-26 16:06:14
4703,2352,owner,1,App\Models\User,,,,,,,2026-01-26 16:06:43,2026-01-26 16:06:43
4704,2352,owner,672084,App\Models\Customer,,,,,,,2026-01-26 16:06:43,2026-01-26 16:06:43
4705,2353,owner,1,App\Models\User,,,,,,,2026-01-26 16:07:59,2026-01-26 16:07:59
4706,2353,owner,671324,App\Models\Customer,,,,,,,2026-01-26 16:07:59,2026-01-26 16:07:59
4707,2354,owner,1,App\Models\User,,,,,,,2026-01-26 16:08:03,2026-01-26 16:08:03
4708,2354,owner,672090,App\Models\Customer,,,,,,,2026-01-26 16:08:03,2026-01-26 16:08:03
4709,2355,owner,1,App\Models\User,,,,,,,2026-01-26 16:08:49,2026-01-26 16:08:49
4710,2355,owner,432746,App\Models\Customer,,,,,,,2026-01-26 16:08:49,2026-01-26 16:08:49
4711,2356,owner,1,App\Models\User,,,,,,,2026-01-26 16:10:26,2026-01-26 16:10:26
4712,2356,owner,672085,App\Models\Customer,,,,,,,2026-01-26 16:10:26,2026-01-26 16:10:26
4713,2357,owner,1,App\Models\User,,,,,,,2026-01-26 16:10:43,2026-01-26 16:10:43
4714,2357,owner,671360,App\Models\Customer,,,,,,,2026-01-26 16:10:43,2026-01-26 16:10:43
4715,2358,owner,1,App\Models\User,,,,,,,2026-01-26 16:10:47,2026-01-26 16:10:47
4716,2358,owner,672203,App\Models\Customer,,,,,,,2026-01-26 16:10:47,2026-01-26 16:10:47
4717,2359,owner,1,App\Models\User,,,,,,,2026-01-26 16:10:52,2026-01-26 16:10:52
4718,2359,owner,670752,App\Models\Customer,,,,,,,2026-01-26 16:10:52,2026-01-26 16:10:52
4719,2360,owner,1,App\Models\User,,,,,,,2026-01-26 16:14:10,2026-01-26 16:14:10
4720,2360,owner,672156,App\Models\Customer,,,,,,,2026-01-26 16:14:10,2026-01-26 16:14:10
4721,2361,owner,1,App\Models\User,,,,,,,2026-01-26 16:14:15,2026-01-26 16:14:15
4722,2361,owner,675330,App\Models\Customer,,,,,,,2026-01-26 16:14:15,2026-01-26 16:14:15
4723,2362,owner,1,App\Models\User,,,,,,,2026-01-26 16:14:32,2026-01-26 16:14:32
4724,2362,owner,672231,App\Models\Customer,,,,,,,2026-01-26 16:14:32,2026-01-26 16:14:32
4725,2363,owner,1,App\Models\User,,,,,,,2026-01-26 16:15:43,2026-01-26 16:15:43
4726,2363,owner,675472,App\Models\Customer,,,,,,,2026-01-26 16:15:43,2026-01-26 16:15:43
4727,2364,owner,1,App\Models\User,,,,,,,2026-01-26 16:16:34,2026-01-26 16:16:34
4728,2364,owner,667049,App\Models\Customer,,,,,,,2026-01-26 16:16:34,2026-01-26 16:16:34
4729,2365,owner,1,App\Models\User,,,,,,,2026-01-26 16:16:39,2026-01-26 16:16:39
4730,2365,owner,672284,App\Models\Customer,,,,,,,2026-01-26 16:16:39,2026-01-26 16:16:39
4731,2366,owner,1,App\Models\User,,,,,,,2026-01-26 16:17:19,2026-01-26 16:17:19
4732,2366,owner,675391,App\Models\Customer,,,,,,,2026-01-26 16:17:19,2026-01-26 16:17:19
4733,2367,owner,1,App\Models\User,,,,,,,2026-01-26 16:17:23,2026-01-26 16:17:23
4734,2367,owner,675510,App\Models\Customer,,,,,,,2026-01-26 16:17:23,2026-01-26 16:17:23
4735,2368,owner,1,App\Models\User,,,,,,,2026-01-26 16:17:23,2026-01-26 16:17:23
4736,2368,owner,675510,App\Models\Customer,,,,,,,2026-01-26 16:17:23,2026-01-26 16:17:23
4737,2369,owner,1,App\Models\User,,,,,,,2026-01-26 16:18:23,2026-01-26 16:18:23
4738,2369,owner,671415,App\Models\Customer,,,,,,,2026-01-26 16:18:23,2026-01-26 16:18:23
4739,2370,owner,1,App\Models\User,,,,,,,2026-01-26 16:18:33,2026-01-26 16:18:33
4740,2370,owner,670696,App\Models\Customer,,,,,,,2026-01-26 16:18:33,2026-01-26 16:18:33
4741,2371,owner,1,App\Models\User,,,,,,,2026-01-26 16:18:43,2026-01-26 16:18:43
4742,2371,owner,672294,App\Models\Customer,,,,,,,2026-01-26 16:18:43,2026-01-26 16:18:43
4743,2372,owner,1,App\Models\User,,,,,,,2026-01-26 16:18:48,2026-01-26 16:18:48
4744,2372,owner,672151,App\Models\Customer,,,,,,,2026-01-26 16:18:48,2026-01-26 16:18:48
4745,2373,owner,1,App\Models\User,,,,,,,2026-01-26 16:18:58,2026-01-26 16:18:58
4746,2373,owner,672070,App\Models\Customer,,,,,,,2026-01-26 16:18:58,2026-01-26 16:18:58
4747,2374,owner,1,App\Models\User,,,,,,,2026-01-26 16:20:19,2026-01-26 16:20:19
4748,2374,owner,675356,App\Models\Customer,,,,,,,2026-01-26 16:20:19,2026-01-26 16:20:19
4749,2375,owner,1,App\Models\User,,,,,,,2026-01-26 16:21:06,2026-01-26 16:21:06
4750,2375,owner,672173,App\Models\Customer,,,,,,,2026-01-26 16:21:06,2026-01-26 16:21:06
4751,2376,owner,1,App\Models\User,,,,,,,2026-01-26 16:21:52,2026-01-26 16:21:52
4752,2376,owner,669242,App\Models\Customer,,,,,,,2026-01-26 16:21:52,2026-01-26 16:21:52
4753,2377,owner,1,App\Models\User,,,,,,,2026-01-26 16:22:00,2026-01-26 16:22:00
4754,2377,owner,672141,App\Models\Customer,,,,,,,2026-01-26 16:22:00,2026-01-26 16:22:00
4755,2378,owner,1,App\Models\User,,,,,,,2026-01-26 16:24:50,2026-01-26 16:24:50
4756,2378,owner,668019,App\Models\Customer,,,,,,,2026-01-26 16:24:50,2026-01-26 16:24:50
4757,2379,owner,1,App\Models\User,,,,,,,2026-01-26 16:25:52,2026-01-26 16:25:52
4758,2379,owner,672183,App\Models\Customer,,,,,,,2026-01-26 16:25:52,2026-01-26 16:25:52
4759,2380,owner,1,App\Models\User,,,,,,,2026-01-26 16:26:09,2026-01-26 16:26:09
4760,2380,owner,671255,App\Models\Customer,,,,,,,2026-01-26 16:26:09,2026-01-26 16:26:09
4761,2381,owner,1,App\Models\User,,,,,,,2026-01-26 16:27:40,2026-01-26 16:27:40
4762,2381,owner,675384,App\Models\Customer,,,,,,,2026-01-26 16:27:40,2026-01-26 16:27:40
4763,2382,owner,1,App\Models\User,,,,,,,2026-01-26 16:28:03,2026-01-26 16:28:03
4764,2382,owner,653533,App\Models\Customer,,,,,,,2026-01-26 16:28:03,2026-01-26 16:28:03
4765,2383,owner,1,App\Models\User,,,,,,,2026-01-26 16:28:38,2026-01-26 16:28:38
4766,2383,owner,670971,App\Models\Customer,,,,,,,2026-01-26 16:28:38,2026-01-26 16:28:38
4767,2384,owner,1,App\Models\User,,,,,,,2026-01-26 16:29:24,2026-01-26 16:29:24
4768,2384,owner,669315,App\Models\Customer,,,,,,,2026-01-26 16:29:24,2026-01-26 16:29:24
4769,2385,owner,1,App\Models\User,,,,,,,2026-01-26 16:29:35,2026-01-26 16:29:35
4770,2385,owner,672286,App\Models\Customer,,,,,,,2026-01-26 16:29:35,2026-01-26 16:29:35
4771,2386,owner,1,App\Models\User,,,,,,,2026-01-26 16:29:49,2026-01-26 16:29:49
4772,2386,owner,671705,App\Models\Customer,,,,,,,2026-01-26 16:29:49,2026-01-26 16:29:49
4773,2387,owner,1,App\Models\User,,,,,,,2026-01-26 16:29:55,2026-01-26 16:29:55
4774,2387,owner,672213,App\Models\Customer,,,,,,,2026-01-26 16:29:55,2026-01-26 16:29:55
4775,2388,owner,1,App\Models\User,,,,,,,2026-01-26 16:31:07,2026-01-26 16:31:07
4776,2388,owner,668819,App\Models\Customer,,,,,,,2026-01-26 16:31:07,2026-01-26 16:31:07
4777,2389,owner,1,App\Models\User,,,,,,,2026-01-26 16:32:10,2026-01-26 16:32:10
4778,2389,owner,669746,App\Models\Customer,,,,,,,2026-01-26 16:32:10,2026-01-26 16:32:10
4779,2390,owner,1,App\Models\User,,,,,,,2026-01-26 16:33:13,2026-01-26 16:33:13
4780,2390,owner,675567,App\Models\Customer,,,,,,,2026-01-26 16:33:13,2026-01-26 16:33:13
4781,2391,owner,1,App\Models\User,,,,,,,2026-01-26 16:34:29,2026-01-26 16:34:29
4782,2391,owner,675354,App\Models\Customer,,,,,,,2026-01-26 16:34:29,2026-01-26 16:34:29
4783,2392,owner,1,App\Models\User,,,,,,,2026-01-26 16:35:12,2026-01-26 16:35:12
4784,2392,owner,668546,App\Models\Customer,,,,,,,2026-01-26 16:35:12,2026-01-26 16:35:12
4785,2393,owner,1,App\Models\User,,,,,,,2026-01-26 16:36:06,2026-01-26 16:36:06
4786,2393,owner,675385,App\Models\Customer,,,,,,,2026-01-26 16:36:06,2026-01-26 16:36:06
4787,2394,owner,1,App\Models\User,,,,,,,2026-01-26 16:37:16,2026-01-26 16:37:16
4788,2394,owner,670150,App\Models\Customer,,,,,,,2026-01-26 16:37:16,2026-01-26 16:37:16
4789,2395,owner,1,App\Models\User,,,,,,,2026-01-26 16:37:35,2026-01-26 16:37:35
4790,2395,owner,669687,App\Models\Customer,,,,,,,2026-01-26 16:37:35,2026-01-26 16:37:35
4791,2396,owner,1,App\Models\User,,,,,,,2026-01-26 16:39:17,2026-01-26 16:39:17
4792,2396,owner,671299,App\Models\Customer,,,,,,,2026-01-26 16:39:17,2026-01-26 16:39:17
4793,2397,owner,1,App\Models\User,,,,,,,2026-01-26 16:40:59,2026-01-26 16:40:59
4794,2397,owner,672049,App\Models\Customer,,,,,,,2026-01-26 16:40:59,2026-01-26 16:40:59
4795,2398,owner,1,App\Models\User,,,,,,,2026-01-26 16:42:38,2026-01-26 16:42:38
4796,2398,owner,671797,App\Models\Customer,,,,,,,2026-01-26 16:42:38,2026-01-26 16:42:38
4797,2399,owner,1,App\Models\User,,,,,,,2026-01-26 16:44:01,2026-01-26 16:44:01
4798,2399,owner,672120,App\Models\Customer,,,,,,,2026-01-26 16:44:01,2026-01-26 16:44:01
4799,2400,owner,1,App\Models\User,,,,,,,2026-01-26 16:44:16,2026-01-26 16:44:16
4800,2400,owner,672058,App\Models\Customer,,,,,,,2026-01-26 16:44:16,2026-01-26 16:44:16
4801,2401,owner,1,App\Models\User,,,,,,,2026-01-26 16:44:32,2026-01-26 16:44:32
4802,2401,owner,668044,App\Models\Customer,,,,,,,2026-01-26 16:44:32,2026-01-26 16:44:32
4803,2402,owner,1,App\Models\User,,,,,,,2026-01-26 16:48:06,2026-01-26 16:48:06
4804,2402,owner,671867,App\Models\Customer,,,,,,,2026-01-26 16:48:06,2026-01-26 16:48:06
4805,2403,owner,1,App\Models\User,,,,,,,2026-01-26 16:49:32,2026-01-26 16:49:32
4806,2403,owner,675363,App\Models\Customer,,,,,,,2026-01-26 16:49:32,2026-01-26 16:49:32
4807,2404,owner,1,App\Models\User,,,,,,,2026-01-26 16:52:15,2026-01-26 16:52:15
4808,2404,owner,671847,App\Models\Customer,,,,,,,2026-01-26 16:52:15,2026-01-26 16:52:15
4809,2405,owner,1,App\Models\User,,,,,,,2026-01-26 16:53:58,2026-01-26 16:53:58
4810,2405,owner,675362,App\Models\Customer,,,,,,,2026-01-26 16:53:58,2026-01-26 16:53:58
4811,2406,owner,1,App\Models\User,,,,,,,2026-01-26 16:54:46,2026-01-26 16:54:46
4812,2406,owner,672110,App\Models\Customer,,,,,,,2026-01-26 16:54:46,2026-01-26 16:54:46
4813,2407,owner,1,App\Models\User,,,,,,,2026-01-26 16:56:40,2026-01-26 16:56:40
4814,2407,owner,651839,App\Models\Customer,,,,,,,2026-01-26 16:56:40,2026-01-26 16:56:40
4815,2408,owner,1,App\Models\User,,,,,,,2026-01-26 16:57:21,2026-01-26 16:57:21
4816,2408,owner,669026,App\Models\Customer,,,,,,,2026-01-26 16:57:21,2026-01-26 16:57:21
4817,2409,owner,1,App\Models\User,,,,,,,2026-01-26 17:00:24,2026-01-26 17:00:24
4818,2409,owner,675533,App\Models\Customer,,,,,,,2026-01-26 17:00:24,2026-01-26 17:00:24
4819,2410,owner,1,App\Models\User,,,,,,,2026-01-26 17:01:34,2026-01-26 17:01:34
4820,2410,owner,669559,App\Models\Customer,,,,,,,2026-01-26 17:01:34,2026-01-26 17:01:34
4821,2411,owner,1,App\Models\User,,,,,,,2026-01-26 17:01:59,2026-01-26 17:01:59
4822,2411,owner,675587,App\Models\Customer,,,,,,,2026-01-26 17:01:59,2026-01-26 17:01:59
4823,2412,owner,1,App\Models\User,,,,,,,2026-01-26 17:03:03,2026-01-26 17:03:03
4824,2412,owner,675394,App\Models\Customer,,,,,,,2026-01-26 17:03:03,2026-01-26 17:03:03
4825,2413,owner,1,App\Models\User,,,,,,,2026-01-26 17:03:59,2026-01-26 17:03:59
4826,2413,owner,669206,App\Models\Customer,,,,,,,2026-01-26 17:03:59,2026-01-26 17:03:59
4827,2414,owner,1,App\Models\User,,,,,,,2026-01-26 17:04:59,2026-01-26 17:04:59
4828,2414,owner,672047,App\Models\Customer,,,,,,,2026-01-26 17:04:59,2026-01-26 17:04:59
4829,2415,owner,1,App\Models\User,,,,,,,2026-01-26 17:06:32,2026-01-26 17:06:32
4830,2415,owner,669766,App\Models\Customer,,,,,,,2026-01-26 17:06:32,2026-01-26 17:06:32
4831,2416,owner,1,App\Models\User,,,,,,,2026-01-26 17:06:35,2026-01-26 17:06:35
4832,2416,owner,669176,App\Models\Customer,,,,,,,2026-01-26 17:06:35,2026-01-26 17:06:35
4833,2417,owner,1,App\Models\User,,,,,,,2026-01-26 17:07:29,2026-01-26 17:07:29
4834,2417,owner,672272,App\Models\Customer,,,,,,,2026-01-26 17:07:29,2026-01-26 17:07:29
4835,2418,owner,1,App\Models\User,,,,,,,2026-01-26 17:07:33,2026-01-26 17:07:33
4836,2418,owner,669765,App\Models\Customer,,,,,,,2026-01-26 17:07:33,2026-01-26 17:07:33
4837,2419,owner,1,App\Models\User,,,,,,,2026-01-26 17:09:51,2026-01-26 17:09:51
4838,2419,owner,669301,App\Models\Customer,,,,,,,2026-01-26 17:09:51,2026-01-26 17:09:51
4839,2420,owner,1,App\Models\User,,,,,,,2026-01-26 17:14:35,2026-01-26 17:14:35
4840,2420,owner,675359,App\Models\Customer,,,,,,,2026-01-26 17:14:35,2026-01-26 17:14:35
4841,2421,owner,1,App\Models\User,,,,,,,2026-01-26 17:14:39,2026-01-26 17:14:39
4842,2421,owner,675498,App\Models\Customer,,,,,,,2026-01-26 17:14:39,2026-01-26 17:14:39
4843,2422,owner,1,App\Models\User,,,,,,,2026-01-26 17:16:32,2026-01-26 17:16:32
4844,2422,owner,669992,App\Models\Customer,,,,,,,2026-01-26 17:16:32,2026-01-26 17:16:32
4845,2423,owner,1,App\Models\User,,,,,,,2026-01-26 17:16:46,2026-01-26 17:16:46
